candidate,candidate_code,sequence,order,branch,origin,price_factor,capacity_weight,damping,selected_sweep,max_gain_percent,limiting_player,multistart_status,region,region_label,year,capacity_gw,price_usd_per_kw,demand_gw,domestic_output_gw,imports_gw,exports_gw,import_share
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,ch,China,2035,502.0389148,95.90883302,333,332.9999999,5.478293785e-08,123.9725528,1.645133269e-10
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,af,Africa,2035,3.087999408,206.9650087,20,3.087997396,16.9120026,2.001642911e-06,0.8456001302
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,eu,EU,2035,3.967000361,213.527269,95,3.967000233,91.03299977,1.09848895e-07,0.9582421028
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,us,US,2035,0.5962322056,209.4415588,70,0.5962320496,69.40376795,1.23936851e-07,0.9914823993
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,apac,APAC,2035,235.3762128,112.6918255,103,102.9999999,7.881053763e-08,132.3762125,7.651508508e-10
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,row,ROW,2035,13.13223998,206.8568718,79,2.22877447e-06,78.99999777,6.270450291e-07,0.9999999718
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,ch,China,2040,499.2341896,86.65125723,316,315.9999998,1.951485329e-07,114.0103253,6.175586484e-10
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,af,Africa,2040,3.129976745,181.4327493,28,3.129944662,24.87005534,3.205188969e-05,0.8882162621
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,eu,EU,2040,3.95991384,194.3381187,99,3.95991334,95.04008666,4.25496749e-07,0.9600008753
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,us,US,2040,0.5956224973,187.7154329,74.99999999,0.5956196905,74.4043803,2.687547441e-06,0.9920584041
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,apac,APAC,2040,295.3041576,100.6534358,126,125.9999998,2.41521664e-07,169.3041557,1.916838603e-09
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,row,ROW,2040,13.12503902,186.4597672,89,3.504384593e-06,88.99999649,3.051577871e-06,0.9999999606
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,ch,China,2025,931,163.324,324,323.9999999,5.755234094e-08,111.5999987,1.776306819e-10
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,af,Africa,2025,3.4,269.8323677,9.999999999,9.836921718e-08,9.9999999,3.39999989,0.9999999902
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,eu,EU,2025,22,298.1925729,75,1.211677617e-06,74.99999879,2.273018994e-07,0.9999999838
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,us,US,2025,42,296.2810869,45,4.619759287e-08,44.99999995,9.983839402e-08,0.999999999
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,apac,APAC,2025,110,191.2848693,50,49.99999987,1.285103324e-07,59.99999983,2.570206647e-09
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,row,ROW,2025,293,300.0383782,45,2.186069172e-08,44.99999998,5.926513581e-08,0.9999999995
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,ch,China,2030,512.188923,107.7909242,350,349.9999997,2.957787653e-07,147.8911514,8.450821867e-10
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,af,Africa,2030,2.629557348,224.2283478,13.99999999,2.629515787,11.37048421,4.150711809e-05,0.8121774437
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,eu,EU,2030,2.10489123e-07,237.930953,89.99999999,3.007273947e-08,89.99999996,1.503458628e-07,0.9999999997
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,us,US,2030,0.1600591191,228.2194747,64.99999998,2.223963209e-05,64.99997774,0.1600364812,0.9999996579
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,apac,APAC,2030,173.3192285,138.3990669,84.99999999,84.99999898,1.002574168e-06,88.31922913,1.179499021e-08
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,row,ROW,2030,20.34510113,229.6536607,69.99999999,1.855067054e-06,69.99999814,2.654739849e-06,0.9999999735
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,ch,China,2035,487.0802659,95.90883301,333,333,3.658563145e-08,112.3240117,1.098667611e-10
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,af,Africa,2035,2.21494392,205.6405368,20,2.214929855,17.78507014,1.40615333e-05,0.8892535072
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,eu,EU,2035,2.08998069e-07,213.1994251,95,4.340750639e-08,94.99999996,1.370536289e-07,0.9999999995
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,us,US,2035,0.1600131273,207.6294789,70,0.1600129574,69.83998704,1.515065968e-07,0.9977141006
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,apac,APAC,2035,236.0416145,112.2076543,103,103,4.292886734e-08,133.0416144,4.167851198e-10
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,row,ROW,2035,20.32820954,207.22232,79,16.25941653,62.74058347,2.222123051e-07,0.7941846009
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,ch,China,2040,486.4173301,86.6512573,316,315.9999996,3.875576824e-07,128.555333,1.226448362e-09
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,af,Africa,2040,2.190066475,187.6428225,27.99999999,2.19006199,25.809938,4.429538378e-06,0.9217835003
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,eu,EU,2040,2.08455834e-07,191.3615444,98.99999999,2.979745172e-08,98.99999996,1.48874988e-07,0.9999999997
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,us,US,2040,0.1599679549,193.4444689,74.99999999,0.1599669333,74.84003305,8.368406444e-07,0.9978671076
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,apac,APAC,2040,286.0946333,100.4733251,126,125.9999996,3.892823067e-07,160.0946287,3.089542117e-09
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,row,ROW,2040,20.3208837,185.142377,88.99999999,2.34995532e-06,88.99999764,2.314781359e-06,0.9999999736
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,ch,China,2025,931,163.324,324,323.9999999,1.275396085e-07,111.599999,3.93640767e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,af,Africa,2025,3.4,268.7267379,9.999999997,3.474042537e-07,9.999999649,3.399999629,0.9999999653
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,eu,EU,2025,22,296.525171,75,7.606162892e-07,74.99999924,4.559807382e-07,0.9999999899
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,us,US,2025,42,292.5773509,44.99999999,8.722204301e-08,44.9999999,2.017353168e-07,0.9999999981
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,apac,APAC,2025,110,191.7878487,49.99999999,49.99999975,2.383951144e-07,59.99999967,4.767902289e-09
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,row,ROW,2025,293,297.2101888,45,4.617471411e-08,44.99999995,1.314978307e-07,0.999999999
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,ch,China,2030,510.8193221,107.7909239,350,349.9999999,8.452009349e-08,146.8783741,2.414859814e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,af,Africa,2030,3.418620949,222.261805,14,3.418586447,10.58141355,3.448855591e-05,0.7558152537
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,eu,EU,2030,0.1136829094,239.1929284,90,0.1136827148,89.88631728,1.64541637e-07,0.9987368587
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,us,US,2030,0.6063337416,236.1415397,65,0.6063334181,64.39366658,2.708409826e-07,0.9906717936
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,apac,APAC,2030,172.9829879,126.3890596,85,84.99999985,1.429094681e-07,87.98298752,1.68128786e-09
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,row,ROW,2030,11.20215277,230.4775673,70,5.38620125e-07,69.99999946,5.410761716e-07,0.9999999923
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,ch,China,2035,482.8292011,95.90883304,333,332.9999999,6.011045954e-08,126.8833955,1.805118905e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,af,Africa,2035,3.419036882,206.2008156,20,3.419036034,16.58096397,8.38925497e-07,0.8290481983
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,eu,EU,2035,0.1109653431,212.0624063,95,0.1109651948,94.8890348,1.258101401e-07,0.9988319453
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,us,US,2035,0.5987540803,208.940273,70,0.5987538297,69.40124617,2.093994799e-07,0.9914463739
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,apac,APAC,2035,235.9878475,111.8828444,103,102.9999999,8.666234298e-08,132.987847,8.413819707e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,row,ROW,2035,11.19312725,206.3717781,79,1.066477721e-06,78.99999893,3.284552181e-07,0.9999999865
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,ch,China,2040,482.5117927,86.65125721,316,316,4.411038699e-08,106.5633949,1.395898323e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,af,Africa,2040,3.502485349,191.9101025,28,3.502483158,24.49751684,2.184325643e-06,0.8749113158
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,eu,EU,2040,0.1100868002,199.5093591,99,0.1100866474,98.88991335,1.476286789e-07,0.9988880137
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,us,US,2040,0.5961744385,190.3304845,75,0.5961731058,74.40382689,1.306924777e-06,0.9920510253
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,apac,APAC,2040,295.0426084,101.3703942,126,125.9999999,7.033996853e-08,169.0426081,5.582537185e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,older_ch_first,1.2,0.5,0.3,13,0.7902826148,apac,fails_1_percent,row,ROW,2040,11.18525068,191.353059,89,11.1852502,77.8147498,3.346321077e-07,0.8743230315
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,ch,China,2025,931,163.324,324,323.9999996,3.333961678e-07,89.60000446,1.029000518e-09
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,af,Africa,2025,3.4,265.7891365,9.999999992,4.274558046e-07,9.999999564,3.399999509,0.9999999573
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,eu,EU,2025,22,300.2637451,74.99999999,21.99999367,53.00000632,1.604007693e-06,0.706666751
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,us,US,2025,42,301.8605153,44.99999997,3.739146085e-07,44.9999996,5.748239048e-07,0.9999999917
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,apac,APAC,2025,110,195.3808962,49.99999998,49.99999838,1.595988629e-06,60.00000077,3.191977259e-08
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,row,ROW,2025,293,301.9832124,44.99999999,1.359244586e-07,44.99999985,3.53209414e-07,0.999999997
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,ch,China,2030,577.2545606,107.7909238,350,349.9999999,8.458837214e-08,142.8374764,2.416810633e-10
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,af,Africa,2030,3.021391026,247.5309163,14,2.715852512e-07,13.99999973,3.021390743,0.9999999806
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,eu,EU,2030,0.06931438244,271.3763951,90,0.06931419308,89.9306858,1.693497402e-07,0.9992298423
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,us,US,2030,0.6060612668,266.8241543,64.99999999,0.6060608392,64.39393916,3.982781228e-07,0.9906759871
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,apac,APAC,2030,172.7337742,130.2693268,85,84.99999985,1.413385613e-07,87.7337741,1.662806603e-09
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,row,ROW,2030,4.731983193,262.534951,70,4.731982434,65.26801756,7.052536074e-07,0.9324002509
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,ch,China,2035,568.3089878,95.90883301,333,332.9999999,1.225766839e-07,122.7408184,3.680981499e-10
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,af,Africa,2035,3.006829168,235.1861836,20,3.00682094,16.99317906,8.211496734e-06,0.849658953
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,eu,EU,2035,0.06732766268,239.4659205,95,0.06732736058,94.93267264,2.695891063e-07,0.9992912909
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,us,US,2035,0.5917009809,235.3308582,69.99999999,0.5917003262,69.40829967,6.069057686e-07,0.9915471382
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,apac,APAC,2035,235.8794347,116.0512755,103,102.9999997,2.560332241e-07,132.8794345,2.485759457e-09
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,row,ROW,2035,4.713889741,242.692254,79,4.713889248,74.28611075,4.328122225e-07,0.9403305158
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,ch,China,2040,568.419235,86.65125724,316,315.9999992,7.330387267e-07,110.2367714,2.319742806e-09
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,af,Africa,2040,3.00899598,190.9682079,27.99999999,3.008990843,24.99100915,5.024159242e-06,0.8925360413
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,eu,EU,2040,0.06682305727,194.9808958,98.99999999,0.06682163743,98.93317835,1.190686096e-06,0.999325034
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,us,US,2040,0.5907973418,192.9763658,74.99999997,0.5907945823,74.40920539,2.323444729e-06,0.9921227389
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,apac,APAC,2040,298.4203759,99.44087276,126,125.9999975,2.459587496e-06,172.420205,1.952053568e-08
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,older_ch_first,1.2,0.5,0.4,15,0.80252874,ch,fails_1_percent,row,ROW,2040,4.676532405,187.2251383,88.99999999,4.676400398,84.32359959,1.072238758e-05,0.9474561753
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,older_ch_first,1.2,1,0.4,6,0.6265249312,apac,fails_1_percent,ch,China,2025,931,163.324,324,323.9999998,1.469123985e-07,111.5999985,4.534333288e-10
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,older_ch_first,1.2,1,0.4,6,0.6265249312,apac,fails_1_percent,af,Africa,2025,3.4,252.7262178,9.999999996,2.609459811e-07,9.999999735,3.399999705,0.9999999739
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,older_ch_first,1.2,1,0.4,6,0.6265249312,apac,fails_1_percent,eu,EU,2025,22,296.1243902,74.99999999,7.799375968e-07,74.99999921,3.922069657e-07,0.9999999896
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,older_ch_first,1.2,1,0.4,6,0.6265249312,apac,fails_1_percent,us,US,2025,42,285.7133796,44.99999999,9.869721216e-08,44.99999989,2.559270943e-07,0.9999999978
